"가해자음주정도별","주야별","월별","시점","사고건수[건]","사망자수[명]","부상자수[명]",
"0.30%~0.34%","야","3월","2011 년","6","2","5",
"0.30%~0.34%","야","3월","2012 년","4","0","5",
"0.30%~0.34%","야","3월","2013 년","5","2","10",
"0.30%~0.34%","야","3월","2014 년","2","0","4",
"0.30%~0.34%","야","3월","2015 년","3","0","8",
"0.30%~0.34%","야","3월","2016 년","2","0","5",
"0.30%~0.34%","야","3월","2017 년","4","0","9",
"0.30%~0.34%","야","3월","2018 년","1","0","2",
"0.30%~0.34%","야","3월","2019 년","2","1","4",
"0.30%~0.34%","야","4월","2005 년","6","2","24",
"0.30%~0.34%","야","4월","2006 년","7","1","11",
"0.30%~0.34%","야","4월","2007 년","6","0","11",
"0.30%~0.34%","야","4월","2008 년","6","3","7",
"0.30%~0.34%","야","4월","2009 년","2","0","3",
"0.30%~0.34%","야","4월","2010 년","6","0","9",
"0.30%~0.34%","야","4월","2011 년","4","0","12",
"0.30%~0.34%","야","4월","2012 년","6","2","18",
"0.30%~0.34%","야","4월","2013 년","6","0","9",
"0.30%~0.34%","야","4월","2014 년","4","0","7",
"0.30%~0.34%","야","4월","2015 년","3","0","6",
"0.30%~0.34%","야","4월","2016 년","3","0","5",
"0.30%~0.34%","야","4월","2017 년","3","0","5",
"0.30%~0.34%","야","4월","2018 년","10","0","13",
"0.30%~0.34%","야","4월","2019 년","1","0","1",
"0.30%~0.34%","야","5월","2005 년","16","0","35",
"0.30%~0.34%","야","5월","2006 년","15","2","19",
"0.30%~0.34%","야","5월","2007 년","13","1","20",
"0.30%~0.34%","야","5월","2008 년","8","1","13",
"0.30%~0.34%","야","5월","2009 년","11","2","21",
"0.30%~0.34%","야","5월","2010 년","7","0","10",
"0.30%~0.34%","야","5월","2011 년","5","1","4",
"0.30%~0.34%","야","5월","2012 년","8","1","12",
"0.30%~0.34%","야","5월","2013 년","10","2","15",
"0.30%~0.34%","야","5월","2014 년","2","0","3",
"0.30%~0.34%","야","5월","2015 년","5","1","8",
"0.30%~0.34%","야","5월","2016 년","2","0","4",
"0.30%~0.34%","야","5월","2017 년","3","0","3",
"0.30%~0.34%","야","5월","2018 년","5","0","10",
"0.30%~0.34%","야","5월","2019 년","3","0","4",
"0.30%~0.34%","야","5월","2020 년","2","0","3",
"0.30%~0.34%","야","6월","2005 년","25","2","52",
"0.30%~0.34%","야","6월","2006 년","19","0","30",
"0.30%~0.34%","야","6월","2007 년","9","0","17",
"0.30%~0.34%","야","6월","2008 년","13","1","19",
"0.30%~0.34%","야","6월","2009 년","12","1","13",
"0.30%~0.34%","야","6월","2010 년","7","0","13",
"0.30%~0.34%","야","6월","2011 년","11","3","12",
"0.30%~0.34%","야","6월","2012 년","4","0","4",
"0.30%~0.34%","야","6월","2013 년","7","0","11",
"0.30%~0.34%","야","6월","2014 년","7","0","11",
"0.30%~0.34%","야","6월","2015 년","6","1","9",
"0.30%~0.34%","야","6월","2016 년","5","0","7",
"0.30%~0.34%","야","6월","2017 년","7","2","15",
"0.30%~0.34%","야","6월","2018 년","1","0","1",
"0.30%~0.34%","야","6월","2019 년","3","1","6",
"0.30%~0.34%","야","6월","2020 년","5","2","13",
"0.30%~0.34%","야","7월","2005 년","18","1","31",
"0.30%~0.34%","야","7월","2006 년","19","1","31",
"0.30%~0.34%","야","7월","2007 년","12","1","35",
"0.30%~0.34%","야","7월","2008 년","13","0","21",
"0.30%~0.34%","야","7월","2009 년","10","1","17",
"0.30%~0.34%","야","7월","2010 년","6","0","10",
"0.30%~0.34%","야","7월","2011 년","10","0","16",
"0.30%~0.34%","야","7월","2012 년","11","0","17",
"0.30%~0.34%","야","7월","2013 년","8","0","21",
"0.30%~0.34%","야","7월","2014 년","7","1","12",
"0.30%~0.34%","야","7월","2015 년","4","1","8",
"0.30%~0.34%","야","7월","2016 년","1","0","1",
"0.30%~0.34%","야","7월","2017 년","9","0","14",
"0.30%~0.34%","야","7월","2018 년","3","0","4",
"0.30%~0.34%","야","7월","2019 년","5","0","9",
"0.30%~0.34%","야","7월","2020 년","3","0","5",
"0.30%~0.34%","야","8월","2005 년","17","2","38",
"0.30%~0.34%","야","8월","2006 년","17","2","30",
"0.30%~0.34%","야","8월","2007 년","4","0","6",
"0.30%~0.34%","야","8월","2008 년","7","1","7",
"0.30%~0.34%","야","8월","2009 년","5","0","6",
"0.30%~0.34%","야","8월","2010 년","2","0","3",
"0.30%~0.34%","야","8월","2011 년","4","0","14",
"0.30%~0.34%","야","8월","2012 년","9","0","19",
"0.30%~0.34%","야","8월","2013 년","4","0","5",
"0.30%~0.34%","야","8월","2014 년","4","1","4",
"0.30%~0.34%","야","8월","2015 년","5","0","5",
"0.30%~0.34%","야","8월","2016 년","4","0","7",
"0.30%~0.34%","야","8월","2017 년","7","0","12",
"0.30%~0.34%","야","8월","2018 년","8","0","16",
"0.30%~0.34%","야","8월","2019 년","3","0","3",
"0.30%~0.34%","야","8월","2020 년","1","0","1",
"0.30%~0.34%","야","9월","2005 년","11","1","19",
"0.30%~0.34%","야","9월","2006 년","21","1","41",
